fdc_id,food_name,wweia_category,wweia_category_description,food_group,meal_tags,serving_grams,calories,protein_g,carbohydrate_g,fat_g,fiber_g,sugars_g,sodium_mg,saturated_fat_g,vegetarian,vegan,minimally_processed,source
2708852,"Pasta with tomato-based sauce, seafood, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,246.0,7.8,26.7,11.8,2.2,3.1,535.5,1.6,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708827,"Pasta with vegetables, no sauce or dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,216.0,6.7,34.6,5.3,3.4,1.9,222.0,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708357,"Pasta, cooked",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,235.5,8.6,46.0,1.4,2.7,0.8,348.0,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708359,"Pasta, gluten free",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,268.5,4.8,57.1,1.5,2.1,0.0,6.0,0.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708351,"Pasta, vegetable, cooked",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,192.0,6.8,39.8,0.2,6.4,1.7,148.5,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708358,"Pasta, whole grain, cooked",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,222.0,8.9,44.8,2.6,5.8,1.1,352.5,0.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708910,"Pasta, whole grain, with cream sauce and meat, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,240.0,9.4,24.4,12.4,3.0,1.1,378.0,6.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708911,"Pasta, whole grain, with cream sauce and meat, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,258.0,9.2,23.9,14.8,3.0,1.1,580.5,6.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708909,"Pasta, whole grain, with cream sauce and meat, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,313.5,8.6,22.5,21.7,2.8,1.0,846.0,7.0,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708916,"Pasta, whole grain, with cream sauce and poultry, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,228.0,9.6,24.4,11.2,3.0,1.1,376.5,5.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708917,"Pasta, whole grain, with cream sauce and poultry, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,247.5,9.4,23.9,13.6,3.0,1.1,579.0,5.7,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708915,"Pasta, whole grain, with cream sauce and poultry, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,303.0,8.9,22.5,20.6,2.8,1.0,844.5,6.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708922,"Pasta, whole grain, with cream sauce and seafood, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,220.5,8.9,24.8,10.3,3.0,1.1,393.0,5.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708923,"Pasta, whole grain, with cream sauce and seafood, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,240.0,8.7,24.3,12.8,3.0,1.1,595.5,5.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708921,"Pasta, whole grain, with cream sauce and seafood, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,295.5,8.2,22.9,19.8,2.8,1.0,859.5,6.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708907,"Pasta, whole grain, with cream sauce, and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,204.0,6.2,25.3,9.7,3.3,1.6,309.0,4.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708908,"Pasta, whole grain, with cream sauce, and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,223.5,6.0,24.8,12.2,3.2,1.6,513.0,5.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708906,"Pasta, whole grain, with cream sauce, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,280.5,5.7,23.4,19.2,3.0,1.5,781.5,5.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708904,"Pasta, whole grain, with cream sauce, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,225.0,6.2,24.7,12.2,3.0,1.2,402.0,6.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708913,"Pasta, whole grain, with cream sauce, meat, and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,223.5,9.3,24.9,10.4,3.3,1.4,303.0,4.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708914,"Pasta, whole grain, with cream sauce, meat, and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,243.0,9.1,24.4,12.9,3.2,1.4,507.0,5.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708912,"Pasta, whole grain, with cream sauce, meat, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,298.5,8.6,23.0,19.8,3.0,1.3,775.5,5.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708919,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,211.5,9.6,24.9,9.1,3.3,1.4,301.5,4.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708920,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,231.0,9.4,24.4,11.6,3.2,1.4,505.5,4.6,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708918,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,288.0,8.8,23.0,18.7,3.0,1.3,774.0,5.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708905,"Pasta, whole grain, with cream sauce, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,244.5,6.1,24.1,14.6,3.0,1.2,603.0,6.6,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708903,"Pasta, whole grain, with cream sauce, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,300.0,5.7,22.8,21.5,2.8,1.1,867.0,7.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708925,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,204.0,8.9,25.3,8.3,3.3,1.4,318.0,4.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708926,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,223.5,8.7,24.8,10.8,3.2,1.4,522.0,4.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708924,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,280.5,8.2,23.4,17.9,3.0,1.3,789.0,5.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708883,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,148.5,5.8,28.8,2.2,4.4,4.2,235.5,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708884,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,171.0,5.6,28.1,4.9,4.2,4.1,441.0,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708882,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,231.0,5.3,26.6,12.3,3.9,3.9,516.0,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708886,"Pasta, whole grain, with tomato-based sauce and meat, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,181.5,8.9,28.1,4.5,4.0,3.8,300.0,1.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708887,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,201.0,8.7,27.5,7.1,4.0,3.7,504.0,1.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708885,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,261.0,8.3,26.0,14.4,3.8,3.5,577.5,2.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708892,"Pasta, whole grain, with tomato-based sauce and poultry, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,169.5,9.2,28.1,3.2,4.0,3.8,298.5,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708893,"Pasta, whole grain, with tomato-based sauce and poultry, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,190.5,9.0,27.5,5.9,4.0,3.7,502.5,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708891,"Pasta, whole grain, with tomato-based sauce and poultry, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,250.5,8.5,26.0,13.3,3.8,3.5,576.0,1.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708898,"Pasta, whole grain, with tomato-based sauce and seafood, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,162.0,8.5,28.5,2.4,4.0,3.8,315.0,0.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708899,"Pasta, whole grain, with tomato-based sauce and seafood, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,183.0,8.3,27.9,5.1,4.0,3.7,519.0,0.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708897,"Pasta, whole grain, with tomato-based sauce and seafood, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,243.0,7.9,26.4,12.5,3.8,3.5,591.0,1.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708880,"Pasta, whole grain, with tomato-based sauce, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,153.0,5.7,29.2,2.4,4.4,4.6,306.0,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708889,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,178.5,9.0,27.8,4.3,4.0,3.5,243.0,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708890,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,199.5,8.8,27.2,6.9,3.9,3.4,448.5,1.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708888,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,258.0,8.4,25.7,14.3,3.8,3.2,523.5,2.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708895,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,166.5,9.3,27.8,3.1,4.0,3.5,241.5,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708896,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,187.5,9.1,27.2,5.7,3.9,3.4,447.0,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708894,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,247.5,8.6,25.7,13.1,3.8,3.2,523.5,1.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708881,"Pasta, whole grain, with tomato-based sauce, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,174.0,5.6,28.6,5.1,4.2,4.5,510.0,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708879,"Pasta, whole grain, with tomato-based sauce, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,234.0,5.3,27.0,12.5,4.0,4.2,582.0,1.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708901,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, home recipe",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,159.0,8.6,28.2,2.2,4.0,3.5,258.0,0.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708902,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, ready-to-heat",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,180.0,8.4,27.5,4.9,3.9,3.4,463.5,0.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708900,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, restaurant",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,240.0,8.0,26.1,12.4,3.8,3.2,538.5,1.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708399,"Quinoa, NS as to fat",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,219.0,6.3,30.3,8.1,4.0,1.3,276.0,2.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708401,"Quinoa, fat added",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,219.0,6.3,30.3,8.1,4.0,1.3,276.0,2.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708400,"Quinoa, no added fat",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,180.0,6.6,31.8,2.9,4.2,1.3,244.5,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708760,"Ravioli, NS as to filling, no sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,277.5,15.4,29.8,10.5,1.0,0.3,426.0,4.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708762,"Ravioli, NS as to filling, with cream sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,253.5,12.2,22.8,12.6,0.8,2.5,351.0,4.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708761,"Ravioli, NS as to filling, with tomato sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,207.0,10.4,21.9,8.8,1.4,2.2,589.5,3.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708774,"Ravioli, cheese and spinach filled, with tomato sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,175.5,7.8,25.2,5.1,1.8,2.0,802.5,2.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708772,"Ravioli, cheese and spinach-filled, no sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,225.0,9.9,31.2,6.8,1.5,0.4,792.0,3.0,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708773,"Ravioli, cheese and spinach-filled, with cream sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,217.5,8.3,23.5,10.1,1.0,2.6,597.0,3.5,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708767,"Ravioli, cheese-filled, no sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,259.5,11.1,32.6,9.4,1.0,0.3,969.0,4.7,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708771,"Ravioli, cheese-filled, with cream sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,240.0,9.1,24.3,11.9,0.8,2.6,712.5,4.6,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708770,"Ravioli, cheese-filled, with meat sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,205.5,9.6,21.5,9.2,1.2,2.1,897.0,3.8,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708768,"Ravioli, cheese-filled, with tomato sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,147.0,6.0,22.8,3.4,1.8,5.4,369.0,1.6,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708769,"Ravioli, cheese-filled, with tomato sauce, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,115.5,3.7,20.5,2.2,2.0,5.6,459.0,1.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708763,"Ravioli, meat-filled, no sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,285.0,18.9,26.6,11.1,0.9,0.3,1155.0,4.0,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708766,"Ravioli, meat-filled, with cream sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,264.0,15.2,20.5,13.2,0.6,2.4,864.0,4.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708764,"Ravioli, meat-filled, with tomato sauce or meat sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,222.0,13.1,21.7,9.4,1.5,2.6,889.5,3.0,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708765,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",whole_grain,"dinner,lunch",150.0,145.5,4.9,19.9,5.1,2.2,3.0,424.5,2.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709071,Rice croquette,3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,231.0,5.0,30.1,9.9,1.4,0.9,624.0,2.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709091,Rice dessert or salad with fruit,3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,231.0,2.1,31.2,10.9,0.9,16.5,10.5,6.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709089,Rice dressing,3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,165.0,3.0,26.4,4.9,0.9,1.1,900.0,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708356,"Rice noodles, cooked",4004,"Pasta, noodles, cooked grains",whole_grain,"dinner,lunch",150.0,160.5,2.7,35.8,0.3,1.5,0.0,375.0,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709077,Rice pilaf,3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,205.5,4.9,36.1,4.5,0.6,0.7,621.0,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708979,"Rice with Spanish sausage, Puerto Rican style",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,433.5,12.6,48.6,20.4,1.2,0.6,1414.5,5.6,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709090,Rice with raisins,3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,243.0,4.0,48.2,3.9,1.2,9.7,670.5,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708977,"Rice with squid, Puerto Rican style",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,396.0,13.3,44.0,17.7,1.2,1.6,838.5,2.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708980,"Rice with stewed beans, Puerto Rican style",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,207.0,5.5,34.5,4.8,2.2,0.2,696.0,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708978,"Rice with vienna sausage, Puerto Rican style",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,403.5,9.7,50.3,17.4,1.2,0.6,1438.5,4.9,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708431,"Rice, brown and wild, cooked, NS as to fat",4002,Rice,whole_grain,"dinner,lunch",150.0,168.0,3.3,29.8,4.1,1.4,0.4,763.5,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708430,"Rice, brown and wild, cooked, fat added",4002,Rice,whole_grain,"dinner,lunch",150.0,207.0,4.2,36.5,4.9,2.4,0.4,303.0,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708427,"Rice, brown and wild, cooked, no added fat",4002,Rice,whole_grain,"dinner,lunch",150.0,180.0,4.3,37.4,1.3,2.4,0.4,309.0,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708409,"Rice, brown, cooked, NS as to fat",4002,Rice,whole_grain,"dinner,lunch",150.0,184.5,3.7,38.6,1.7,1.5,0.3,301.5,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708413,"Rice, brown, cooked, fat added, NS as to fat type",4002,Rice,whole_grain,"dinner,lunch",150.0,207.0,3.6,37.7,4.7,1.5,0.3,304.5,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708410,"Rice, brown, cooked, fat added, made with oil",4002,Rice,whole_grain,"dinner,lunch",150.0,211.5,3.6,37.7,5.1,1.5,0.3,294.0,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708411,"Rice, brown, cooked, made with butter",4002,Rice,whole_grain,"dinner,lunch",150.0,205.5,3.6,37.7,4.5,1.5,0.3,313.5,1.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708412,"Rice, brown, cooked, made with margarine",4002,Rice,whole_grain,"dinner,lunch",150.0,201.0,3.6,37.8,3.9,1.5,0.3,319.5,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708414,"Rice, brown, cooked, no added fat",4002,Rice,whole_grain,"dinner,lunch",150.0,184.5,3.6,38.6,1.7,1.5,0.3,301.5,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709061,"Rice, brown, with carrots and dark green vegetables, NS as to fat",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,180.0,3.7,32.0,4.0,2.7,1.0,250.5,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709063,"Rice, brown, with carrots and dark green vegetables, fat added",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,180.0,3.7,32.0,4.0,2.7,1.0,250.5,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709062,"Rice, brown, with carrots and dark green vegetables, no added fat",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,157.5,3.8,32.6,1.2,2.7,1.0,255.0,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709055,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, NS as to fat",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,166.5,3.3,30.0,3.8,2.6,1.4,256.5,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709057,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, fat added",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,166.5,3.3,30.0,3.8,2.6,1.4,256.5,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709056,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, no added fat",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,145.5,3.4,30.6,1.2,2.7,1.4,261.0,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709043,"Rice, brown, with carrots, NS as to fat",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,178.5,3.4,32.1,3.9,2.8,1.4,252.0,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709065,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat",3202,Rice mixed dishes,whole_grain,"dinner,lunch",150.0,171.0,3.5,30.6,3.9,2.6,1.1,253.5,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
